Title,Year,Rating,Box Office,Category
Movie D,1991,4.4,588003635.5,Comedy
Movie D,2021,1.5,226833065.54,Romance
Movie C,2008,1.0,78326193.2,Romance
Movie C,1992,2.5,373116953.82,Action
Movie C,2006,9.6,530861536.99,Comedy
Movie B,1984,1.6,826999151.09,Romance
Movie E,1980,5.5,350072229.27,Comedy
Movie D,2010,6.6,858470646.76,Drama
Movie A,1988,6.2,629993426.07,Romance
Movie A,1999,8.9,341372080.71,Action
Movie C,1981,6.5,108142139.68,Action
Movie E,2004,1.9,506339109.97,Drama
Movie D,1981,5.4,25969770.03,Drama
Movie C,1987,5.8,642619730.0,Comedy
Movie D,1989,2.9,224552024.51,Comedy
Movie B,1998,8.2,606698948.56,Romance
Movie E,2014,1.9,1476666.18,Crime
Movie E,2018,5.4,453834493.9,Drama
Movie D,2022,8.2,253697651.35,Drama
Movie E,1994,10.0,443087926.95,Crime
Movie A,1999,2.1,776013105.82,Comedy
Movie C,2013,1.7,656540840.04,Romance
Movie A,2014,8.3,617761149.03,Crime
Movie D,2019,4.2,969847108.59,Drama
Movie A,2017,3.7,468509705.28,Drama
Movie A,1998,9.4,169199609.75,Comedy
Movie E,2013,6.7,174641102.48,Crime
Movie E,2011,5.7,656736131.65,Comedy
Movie A,2006,1.5,784317534.12,Crime
Movie B,2008,5.2,795685140.6,Comedy
Movie B,1994,6.6,124613832.4,Action
Movie D,2015,1.9,335803084.68,Romance
Movie E,2016,1.8,426849542.08,Crime
Movie A,1997,5.7,221550627.85,Romance
Movie A,2019,6.7,121331362.94,Romance
Movie D,1993,2.6,67916007.14,Comedy
Movie C,1984,9.7,625292980.12,Crime
Movie C,1991,6.7,58662906.27,Comedy
Movie D,2011,7.7,876138994.15,Comedy
Movie D,2017,5.0,24370875.15,Drama
Movie A,2000,4.6,814397798.06,Crime
Movie B,1998,2.8,305723305.33,Romance
Movie D,2011,3.5,336922838.7,Action
Movie E,2005,5.2,247722850.47,Comedy
Movie B,2005,6.2,819325395.65,Crime
Movie C,2022,9.7,791409944.91,Crime
Movie B,2012,5.9,681499367.49,Comedy
Movie D,2007,6.0,423315819.96,Crime
Movie E,2017,3.9,648794016.23,Action
Movie D,2023,8.9,611899534.77,Action
Movie E,1997,2.0,512472605.94,Romance
Movie C,2020,4.6,847588018.1,Comedy
Movie D,2001,8.2,969147241.28,Action
Movie A,2008,1.7,642664842.77,Action
Movie A,1992,6.1,834098969.88,Crime
Movie D,2011,3.2,607542605.28,Crime
Movie A,1995,3.2,995745429.5,Action
Movie C,1980,4.4,2169394.25,Comedy
Movie E,1992,2.0,130013845.12,Drama
Movie E,1995,3.9,270287769.4,Comedy
Movie A,2010,5.3,940982306.76,Romance
Movie E,2011,2.4,11938477.53,Crime
Movie C,2015,8.1,838217848.61,Romance
Movie E,1996,7.3,356919465.07,Comedy
Movie D,2000,1.1,211553723.72,Crime
Movie A,2009,1.1,345250882.73,Action
Movie C,2022,1.4,87195857.74,Action
Movie A,2014,7.3,117177193.02,Crime
Movie D,1993,7.1,304516634.27,Crime
Movie E,1994,5.5,82880930.96,Drama
Movie C,2018,9.9,510587531.69,Drama
Movie D,2019,4.7,664086349.84,Romance
Movie A,1995,5.1,944923872.29,Comedy
Movie E,2007,8.6,251004493.64,Action
Movie B,2017,9.2,745059327.22,Crime
Movie B,2011,4.7,379980998.26,Drama
Movie C,2001,3.0,896832890.88,Comedy
Movie B,2023,4.0,397289399.77,Comedy
Movie D,2010,8.6,305992056.84,Action
Movie A,1993,2.5,681223670.08,Action
Movie A,2020,7.7,952158415.73,Crime
Movie E,2001,7.7,224536784.8,Comedy
Movie C,1985,2.7,887651088.23,Action
Movie B,2009,4.0,573976911.64,Crime
Movie D,1999,4.8,846508176.1,Drama
Movie A,2006,2.7,214093897.01,Romance
Movie D,2001,2.7,956279919.21,Action
Movie E,2014,6.6,680009535.26,Comedy
Movie E,2001,8.4,845197300.07,Crime
Movie A,2010,7.6,13447126.94,Crime
Movie C,2013,6.5,452553464.28,Action
Movie E,1992,3.0,71056357.69,Romance
Movie A,2021,3.5,390139337.12,Comedy
Movie E,2002,3.8,670251665.34,Crime
Movie E,1987,2.8,431703707.94,Comedy
Movie D,2011,5.6,839072474.31,Comedy
Movie C,2006,5.4,496529255.16,Crime
Movie E,2021,5.3,981855285.2,Drama
Movie D,2021,3.8,313027279.14,Romance
Movie B,2016,1.2,153251605.84,Comedy
Movie B,1985,8.9,600433682.23,Romance
Movie D,2016,6.8,663642700.85,Crime
Movie C,2008,5.7,327741404.43,Drama
Movie B,2013,1.7,868874621.99,Crime
Movie C,2020,8.7,870669432.44,Action
Movie E,1980,2.8,628652960.56,Comedy
Movie C,1997,4.0,174426845.98,Drama
Movie E,2010,7.8,27058743.07,Comedy
Movie C,1997,3.9,361011055.15,Drama
Movie D,2001,4.5,422797791.37,Action
Movie B,1990,2.4,290446730.74,Comedy
Movie C,1992,9.2,911506681.04,Comedy
Movie C,2004,1.8,811191423.72,Action
Movie E,1988,3.6,305948449.17,Romance
Movie D,2018,4.5,805565121.83,Action
Movie D,1996,3.9,368591872.28,Drama
Movie E,1990,1.6,241828279.3,Crime
Movie E,1990,7.0,661278394.02,Romance
Movie E,2017,1.9,526099323.86,Comedy
Movie E,2018,7.4,375978738.26,Romance
Movie B,1995,7.5,565233723.41,Romance
Movie B,2015,5.1,654412729.72,Action
Movie C,2004,2.7,632225586.63,Crime
Movie C,1990,8.9,272085727.23,Comedy
Movie E,2000,1.4,556248760.97,Romance
Movie B,2016,8.0,822418263.7,Action
Movie B,1996,2.0,105186739.93,Romance
Movie B,2004,3.8,56079316.16,Crime
Movie B,1980,7.5,613178863.22,Drama
Movie C,1996,9.2,984178698.46,Action
Movie A,2021,5.2,901622757.38,Action
Movie C,2016,6.7,984680226.93,Action
Movie C,2009,10.0,186642840.77,Romance
Movie D,1982,4.3,584056365.75,Crime
Movie E,2015,8.8,262017789.65,Action
Movie E,2011,1.4,295720270.11,Drama
Movie A,1988,1.2,241589414.07,Drama
Movie D,1995,4.6,435109933.55,Romance
Movie E,1986,5.8,886293572.78,Drama
Movie E,2013,2.1,836180309.53,Crime
Movie B,2004,8.6,723847488.37,Action
Movie B,1990,2.5,484999676.4,Action
Movie D,2003,6.7,617062400.0,Action
Movie D,2014,9.2,224307263.55,Drama
Movie D,2008,2.8,222183056.3,Comedy
Movie B,2023,4.4,447284519.71,Action
Movie C,1981,8.8,580083043.5,Action
Movie B,2002,1.9,213995458.1,Comedy
Movie D,2010,3.0,812648244.72,Crime
Movie A,1983,2.1,124613832.4,Drama
Movie D,1997,5.1,490929384.4,Drama
Movie D,2015,2.6,890000328.78,Crime
Movie D,1998,9.4,696187113.33,Crime
Movie E,2000,9.0,852870817.64,Action
Movie B,1993,4.5,6349897.98,Drama
Movie A,2011,6.8,666644012.53,Drama
Movie C,2003,2.2,474078546.46,Crime
Movie C,1994,6.7,457168279.59,Crime
Movie E,2007,6.1,797695310.25,Romance
Movie C,2005,9.5,213098177.97,Romance
Movie A,1983,8.6,771160327.09,Crime
Movie B,2011,8.3,294087429.97,Crime
Movie B,1995,3.5,997339239.53,Action
Movie D,2013,8.4,862044990.73,Romance
Movie D,2023,3.8,807260818.27,Comedy
Movie C,1982,4.8,56310028.58,Crime
Movie A,2008,6.0,185314379.74,Romance
Movie D,2011,9.5,114896983.14,Drama
Movie E,2003,8.9,341372080.71,Romance
Movie D,1985,2.0,50228809.94,Romance
Movie E,1990,3.8,209619084.84,Romance
Movie A,2001,6.8,330315868.85,Drama
Movie C,2014,3.5,286262428.43,Drama
Movie A,1981,2.2,675659182.39,Comedy
Movie E,1987,4.5,214882375.29,Romance
Movie C,2019,4.2,208278328.1,Crime
Movie B,1990,5.5,250354348.05,Crime
Movie E,2023,4.2,467425667.47,Drama
Movie C,1989,8.9,811674646.07,Action
Movie B,2013,8.4,737863452.22,Action
Movie C,1988,5.7,876576538.49,Romance
Movie D,2021,7.5,139573439.61,Comedy
Movie C,1992,1.4,819255564.95,Comedy
Movie C,2021,7.1,751512315.43,Action
Movie C,2012,2.7,699446391.48,Action
Movie B,1995,7.5,641231436.65,Crime
Movie A,2003,4.9,418997184.95,Action
Movie E,2002,1.6,967437971.67,Comedy
Movie A,2013,1.2,324978802.67,Action
Movie C,1987,2.1,316480159.85,Romance
Movie B,1996,6.6,200147587.25,Drama
Movie B,1982,4.7,72387823.16,Romance
Movie A,1996,5.7,181912444.46,Romance
Movie A,1998,5.1,946465308.06,Action
Movie E,1984,6.3,822858644.15,Crime
Movie E,2003,8.2,453955419.87,Romance
Movie A,2014,8.4,96567938.86,Drama
Movie D,1994,2.1,860974689.26,Drama
Movie A,2005,7.3,629453031.77,Action
Movie C,2000,8.9,94232851.72,Drama
Movie C,1996,7.1,852342134.25,Crime
Movie D,1996,2.6,924845204.98,Drama
Movie C,2012,7.2,992365613.66,Romance
Movie E,1996,7.3,139891016.88,Romance
Movie A,2005,2.5,254019483.44,Romance
Movie D,1980,4.2,742597010.41,Action
Movie E,2003,8.8,967859284.22,Crime
Movie D,1997,5.9,3572105.85,Crime
Movie A,2021,3.8,442887323.9,Crime
Movie A,1983,8.8,259594479.33,Romance
Movie E,1987,4.3,93458558.81,Action
Movie A,2008,3.9,577911947.29,Drama
Movie E,2022,5.4,331535062.44,Crime
Movie B,2005,8.9,940687447.68,Comedy
Movie C,2023,7.5,952504554.58,Romance
Movie D,1991,6.7,782206614.03,Comedy
Movie D,2022,7.4,153251605.84,Crime
Movie A,2023,3.7,248664516.2,Romance
Movie A,2023,1.4,620959035.61,Crime
Movie B,1994,1.9,105268263.77,Drama
Movie B,2007,4.7,448131799.21,Comedy
Movie C,2022,8.4,793647626.53,Action
Movie B,1984,3.7,611811120.78,Drama
Movie E,1998,1.6,309556931.33,Romance
Movie A,2003,7.4,970610839.22,Romance
Movie D,1981,3.6,554074267.85,Comedy
Movie D,2014,6.6,720321869.66,Drama
Movie B,2009,2.2,864555675.95,Crime
Movie A,2013,8.2,701396905.98,Action
Movie C,1993,3.4,888609251.02,Drama
Movie B,2006,4.0,174244954.58,Romance
Movie D,1995,9.3,429522948.56,Drama
Movie E,2020,8.3,122378650.64,Action
Movie B,2023,5.5,561691341.89,Drama
Movie A,1985,7.3,274499150.59,Action
Movie E,1986,5.6,521859716.06,Comedy
Movie E,1988,3.1,646301084.09,Action
Movie E,1980,4.4,742273946.6,Romance
Movie E,1997,6.3,947914289.55,Comedy
Movie D,1988,7.4,631299134.95,Crime
Movie E,1988,1.1,872881433.14,Crime
Movie D,2006,3.3,619092369.57,Romance
Movie B,2023,5.7,100587171.63,Romance
Movie D,2010,1.3,681621193.59,Romance
Movie D,2018,7.1,948054305.64,Romance
Movie E,2015,5.5,311895102.07,Romance
Movie E,1985,1.3,469819861.46,Drama
Movie B,2007,5.8,973575655.09,Action
Movie E,2016,1.8,772776585.29,Drama
Movie E,1987,2.6,715942020.98,Comedy
Movie B,2000,2.5,266264506.81,Drama
Movie A,2001,2.7,150694051.54,Romance
Movie C,2012,1.7,507734631.48,Crime
Movie B,2007,2.8,652505424.16,Drama
Movie D,2000,2.4,309840630.56,Crime
Movie D,2013,1.3,485064590.43,Crime
Movie C,1990,1.5,763166740.62,Action
Movie A,1982,2.0,993580892.03,Romance
Movie B,1996,8.2,479893243.32,Crime
Movie E,2003,9.7,147036998.55,Crime
Movie C,1988,9.6,420077944.3,Action
Movie A,1981,8.9,190172677.47,Comedy
Movie C,1982,2.4,385860354.06,Drama
Movie C,1995,5.5,493050483.93,Romance
Movie D,1990,2.2,28182132.4,Crime
Movie E,2010,1.1,163785521.96,Crime
Movie B,1990,5.7,84121953.49,Romance
Movie D,1989,9.3,199567117.45,Crime
Movie B,2011,8.6,95157678.89,Comedy
Movie C,2006,8.5,280647416.64,Action
Movie C,1995,9.7,817881927.26,Action
Movie B,1987,8.7,660962581.79,Romance
Movie E,2007,2.2,182941744.72,Romance
Movie A,2020,1.4,297789445.93,Crime
Movie C,1996,7.8,430850926.37,Comedy
Movie B,2000,5.9,218811152.98,Action
Movie E,1994,7.4,32192898.87,Action
Movie D,1981,2.9,529728293.5,Drama
Movie A,2011,5.2,354988963.99,Crime
Movie C,2000,5.0,11320685.34,Action
Movie D,2016,2.8,681759341.35,Drama
Movie A,1981,8.7,541572866.89,Drama
Movie D,2016,1.8,266610033.93,Action
Movie C,2013,3.4,522433635.81,Drama
Movie A,2016,2.4,80987808.95,Romance
Movie D,1980,7.6,678189786.06,Comedy
Movie D,2011,7.7,835234966.27,Drama
Movie D,1991,2.1,485207441.59,Crime
Movie C,1993,7.9,785628603.13,Drama
Movie B,2017,9.1,717906360.6,Romance
Movie C,1981,8.7,515317084.52,Romance
Movie E,2002,6.4,922665132.94,Romance
Movie E,1992,3.7,872985898.38,Drama
Movie C,1980,9.8,787973467.27,Crime
Movie A,2021,5.5,623906917.54,Romance
Movie D,1993,1.7,601188147.88,Drama
Movie E,1994,7.0,378721306.51,Drama
Movie A,2020,3.1,176033692.12,Romance
Movie E,2001,4.9,638512490.03,Romance
Movie C,2005,5.3,147009170.51,Comedy
Movie C,2019,6.2,628610906.85,Action
Movie C,1985,9.7,508904433.72,Romance
Movie E,1992,9.1,355837811.25,Romance
Movie D,2006,2.5,247306080.35,Romance
Movie A,1992,3.7,547126611.36,Crime
Movie B,2010,4.4,192435945.82,Action
Movie D,1983,9.8,67916007.14,Action
Movie B,2010,4.2,307377910.29,Drama
Movie A,1985,2.6,713255545.96,Action
Movie A,1982,2.3,859216343.92,Crime
Movie A,2012,7.4,831367861.25,Action
Movie B,1989,9.0,797797159.02,Action
Movie C,1986,3.2,297695738.13,Drama
Movie C,1980,1.2,772795909.47,Drama
Movie D,2005,7.5,67263563.17,Action
Movie D,2014,5.6,550634818.85,Crime
Movie D,2013,9.9,919962674.69,Crime
Movie D,2015,7.2,778020953.27,Action
Movie D,2009,9.5,79436765.2,Crime
Movie D,2009,7.0,504649731.09,Drama
Movie E,1984,8.9,197524973.34,Crime
Movie B,2003,1.6,92209058.98,Action
Movie C,2012,4.8,626251363.51,Comedy
Movie C,1988,5.8,454345006.74,Action
Movie B,1989,9.4,703627577.1,Crime
Movie B,2009,8.2,186161613.13,Action
Movie D,2009,6.1,769118255.39,Romance
Movie A,2017,7.8,746410975.66,Comedy
Movie C,1998,2.5,312874874.04,Drama
Movie E,2012,5.2,526658853.83,Drama
Movie E,2007,1.7,815616779.75,Comedy
Movie B,1985,5.0,875580167.9,Drama
Movie C,2009,9.6,537912981.35,Action
Movie C,1985,6.9,80909501.91,Comedy
Movie D,1992,5.5,522136163.76,Comedy
Movie D,1989,6.0,484762582.26,Comedy
Movie E,2012,4.8,203490259.21,Romance
Movie A,1991,4.4,796680155.82,Drama
Movie B,2005,5.3,480584713.18,Action
Movie E,2005,1.4,798934894.66,Comedy
Movie B,2001,7.4,668872596.14,Romance
Movie A,2017,9.2,604746566.79,Comedy
Movie B,2005,3.0,841394239.96,Drama
Movie C,2021,2.7,487998465.15,Comedy
Movie E,2010,7.3,578857675.29,Drama
Movie C,2020,8.1,88028168.54,Crime
Movie C,2018,2.3,519497190.13,Comedy
Movie A,2006,7.7,634185024.9,Crime
Movie A,2007,9.7,437936071.77,Drama
Movie A,2007,7.0,349868079.0,Action
Movie D,2021,2.7,476121438.53,Action
Movie D,2023,3.2,49539521.15,Comedy
Movie C,2019,5.6,497072199.15,Romance
Movie B,2021,9.9,486094230.18,Crime
Movie D,2009,7.8,336882670.89,Crime
Movie E,2014,9.6,830105468.2,Comedy
Movie C,2019,9.6,803920277.31,Comedy
Movie A,2015,1.8,526658853.83,Drama
Movie E,1991,7.1,215916613.4,Romance
Movie D,2018,2.1,680419841.02,Action
Movie A,2019,4.1,652219178.14,Comedy
Movie E,2021,8.9,294432680.49,Comedy
Movie E,1991,8.7,62782560.67,Action
Movie A,1991,5.9,984619510.32,Crime
Movie D,2019,6.6,24442464.17,Comedy
Movie B,1996,8.8,895845877.22,Comedy
Movie B,1987,8.4,671441695.37,Action
Movie A,2017,6.5,193633265.15,Comedy
Movie C,2013,1.7,81639525.08,Comedy
Movie C,2021,1.5,901261427.74,Action
Movie A,2003,6.4,15028127.91,Comedy
Movie B,1996,4.0,69100246.86,Crime
Movie C,2004,8.7,865504628.71,Crime
Movie C,1989,7.2,359934933.45,Action
Movie B,1994,5.6,96517985.81,Romance
Movie B,1997,5.5,956526306.69,Crime
Movie B,2002,7.9,404532208.26,Crime
Movie B,2023,6.1,587111401.92,Romance
Movie E,2017,9.7,490731771.91,Action
Movie A,2021,4.8,712901552.57,Comedy
Movie D,1984,6.0,903231679.19,Drama
Movie E,2019,8.2,207137277.25,Crime
Movie A,2022,2.2,58662906.27,Action
Movie E,2016,8.2,348233635.53,Drama
Movie D,2008,7.9,859430512.0,Romance
Movie A,2006,2.4,261584400.06,Drama
Movie C,2011,6.4,72021820.45,Crime
Movie E,2002,3.2,521563315.03,Romance
Movie E,1996,1.2,477307522.02,Romance
Movie A,2010,5.3,982815316.94,Romance
Movie A,1982,8.7,280967736.14,Action
Movie E,1982,1.1,328487619.69,Action
Movie E,2018,9.9,96985876.69,Crime
Movie B,1980,9.9,377947478.69,Crime
Movie B,1983,5.3,625590157.62,Drama
Movie C,1983,8.0,129871305.21,Action
Movie B,2010,6.6,566701364.17,Drama
Movie A,1998,4.0,281576379.48,Action
Movie E,2015,9.2,843851303.5,Crime
Movie C,1988,6.1,901908332.65,Drama
Movie D,2002,6.3,108055303.27,Action
Movie D,1983,5.5,633574542.22,Crime
Movie A,2018,3.8,40205608.07,Crime
Movie E,2009,3.8,57463828.76,Drama
Movie D,2001,9.4,791687378.83,Action
Movie C,1981,9.2,492816141.74,Drama
Movie E,1983,2.6,39940090.66,Crime
Movie E,2000,6.7,145598487.76,Action
Movie E,1994,1.9,463117533.57,Drama
Movie D,1987,8.7,895845877.22,Comedy
Movie B,2018,8.1,81554334.03,Action
Movie D,1990,3.9,103992595.1,Romance
Movie C,2017,4.0,360755264.73,Drama
Movie C,1988,5.0,662906965.74,Action
Movie D,1999,7.9,569612799.83,Action
Movie C,2002,6.6,318218423.49,Action
Movie E,2009,3.2,991947941.07,Action
Movie C,1990,5.1,370650641.52,Drama
Movie B,2007,3.2,863457768.97,Action
Movie B,1983,7.3,27045179.79,Action
Movie B,2010,2.7,400281869.25,Action
Movie B,1998,2.3,573724651.0,Action
Movie E,2014,3.1,766752617.44,Romance
Movie E,1982,3.5,578647055.84,Comedy
Movie A,1990,6.6,566360478.03,Comedy
Movie C,1984,3.1,684696102.76,Crime
Movie B,2001,7.9,961452293.28,Action
Movie E,1995,4.9,696871079.36,Romance
Movie E,1999,2.1,975412446.7,Comedy
Movie D,1988,6.4,132782224.31,Drama
Movie B,2001,3.3,479144310.94,Drama
Movie A,1996,3.2,705850276.64,Comedy
Movie B,1996,6.2,238718045.63,Romance
Movie A,1982,7.7,261133560.25,Comedy
Movie A,1983,2.3,799574413.14,Drama
Movie E,2007,2.3,695349519.04,Action
Movie B,1983,3.4,685681350.98,Drama
Movie C,1992,4.7,387224255.68,Romance
Movie A,1984,4.8,679715277.03,Action
Movie B,1984,5.6,312394139.22,Drama
Movie B,1994,3.9,484071773.02,Drama
Movie D,2019,8.7,47755104.24,Comedy
Movie C,2022,9.7,294242759.34,Crime
Movie E,2021,9.2,37640718.22,Drama
Movie E,2019,3.6,350685658.39,Crime
Movie C,1981,7.7,440011474.1,Drama
Movie B,1993,7.0,502308809.56,Comedy
Movie E,1986,3.5,512832393.03,Crime
Movie C,2009,1.6,731901961.32,Action
Movie C,1999,1.2,520464070.02,Romance
Movie B,1990,1.1,884772258.58,Drama
Movie A,2017,3.4,841973563.5,Romance
Movie B,2000,6.6,772180959.57,Crime
Movie B,2021,5.8,283390697.03,Romance
Movie C,2006,6.3,297789445.93,Action
Movie E,1981,7.3,325310076.21,Comedy
Movie C,2013,4.6,372900610.23,Crime
Movie A,2017,5.5,592581720.31,Drama
Movie A,2004,7.9,898650796.55,Romance
Movie C,1989,6.4,101916919.59,Drama
Movie C,2009,4.7,210923346.6,Comedy
Movie D,2005,1.4,929373870.9,Action
Movie E,1993,9.6,988933441.94,Drama
Movie C,2012,1.5,740918557.84,Comedy
Movie C,2013,9.6,215970268.82,Drama
Movie A,2012,3.4,410240946.01,Action
Movie C,2011,3.5,171516646.21,Comedy
Movie B,1999,3.9,346381800.88,Drama
Movie C,1983,6.9,354102713.84,Action
Movie A,1999,2.6,676857581.97,Comedy
Movie A,2016,4.6,525069285.79,Crime
Movie A,1981,2.1,557700910.76,Action
Movie B,2012,3.3,210331282.69,Romance
Movie E,2019,9.4,444024526.45,Action
Movie C,1983,9.7,316480159.85,Crime
Movie E,2018,2.8,170202417.6,Comedy
Movie A,1993,3.3,14017364.53,Romance
Movie B,1993,1.9,795568159.04,Drama
Movie D,2015,3.4,444147449.16,Action
Movie E,1990,1.2,635638274.07,Action
Movie D,1985,7.9,502726242.84,Action
Movie A,1999,6.5,874556993.0,Drama
Movie E,1995,9.2,685875343.74,Romance
Movie C,2021,4.8,249625116.47,Drama
Movie A,1984,1.2,326388319.93,Crime
Movie A,1985,9.0,504476425.9,Crime
Movie A,2000,9.3,353014235.46,Comedy
Movie A,2004,2.9,103638869.14,Drama
Movie B,2013,6.2,947139108.32,Comedy
Movie E,2000,4.6,614799774.67,Comedy
Movie E,2021,3.0,987311424.12,Drama
Movie A,2012,4.2,950250803.98,Romance
Movie B,2017,9.9,104744986.82,Action
Movie E,2015,4.0,349501269.29,Comedy
Movie D,2015,9.7,946464125.05,Action
Movie A,2012,9.4,394676611.13,Comedy
Movie C,1998,1.8,302427880.18,Crime
Movie E,1986,6.9,691629265.61,Romance
Movie E,1997,1.4,866469269.88,Action
Movie C,1980,7.4,261686988.55,Drama
Movie E,2014,7.8,752382067.42,Comedy
Movie A,1998,6.8,376933110.02,Comedy
Movie B,2018,2.1,259357816.26,Comedy
Movie E,2010,3.7,429524837.0,Action
Movie E,1980,5.0,790196483.88,Action
Movie B,2014,3.7,284256244.14,Drama
Movie C,2001,1.9,728974622.91,Comedy
Movie D,1990,9.1,18463147.2,Crime
Movie E,1989,6.7,568820123.05,Comedy
Movie B,2023,9.8,285728843.72,Drama
Movie E,2005,4.6,321967924.96,Drama
Movie C,1984,3.0,230639007.11,Action
Movie B,2014,3.9,831835877.33,Comedy
Movie C,2010,5.6,556670424.39,Comedy
Movie D,2014,8.1,903647575.07,Drama
Movie A,2013,5.4,114927337.7,Drama
Movie B,2015,4.3,344165170.78,Romance
Movie E,1998,7.6,330372075.96,Crime
Movie E,1992,5.2,62467499.63,Romance
Movie B,1985,7.7,826913059.87,Action
Movie A,2007,8.4,993535679.43,Drama
Movie B,1984,7.5,418298295.26,Action
Movie E,2009,6.1,99315866.85,Comedy
Movie E,1990,1.6,595086302.39,Comedy
Movie B,2002,5.8,457264569.78,Drama
Movie D,2005,3.5,893771008.02,Comedy
Movie A,1983,1.9,43366079.46,Drama
Movie C,1986,8.9,973099932.81,Romance
Movie D,2003,5.2,384244097.67,Drama
Movie B,1997,9.3,909516299.42,Comedy
Movie A,2020,4.0,661472415.52,Action
Movie A,1999,3.6,715006329.08,Crime
Movie C,1981,8.6,937105601.48,Crime
Movie D,2011,9.2,894155379.09,Drama
Movie B,1999,7.3,532245207.78,Comedy
Movie A,1988,7.2,113017273.64,Crime
Movie A,1993,6.9,728482480.85,Crime
Movie B,1981,2.0,139047468.64,Comedy
Movie C,2006,2.7,687240574.17,Drama
Movie D,2014,4.5,901531349.57,Action
Movie E,1987,2.8,548662659.53,Romance
Movie D,2011,2.2,879542380.87,Romance
Movie E,1994,4.0,507734631.48,Romance
Movie E,2007,1.1,716325482.45,Romance
Movie D,1999,5.1,444837811.48,Comedy
Movie A,2003,4.0,61645438.04,Action
Movie A,2019,4.8,77850392.41,Comedy
Movie D,2003,6.3,955653475.7,Drama
Movie D,1990,9.2,27546001.46,Comedy
Movie D,1988,8.9,882304142.79,Comedy
Movie D,2004,1.7,355497762.49,Action
Movie A,1997,3.8,606690578.15,Drama
Movie E,2014,7.2,738505817.22,Romance
Movie E,2018,3.7,577911947.29,Drama
Movie E,2001,5.9,805816470.2,Drama
Movie B,2001,4.1,6163942.91,Crime
Movie A,2006,7.7,401799995.57,Romance
Movie E,1981,7.4,188276979.66,Comedy
Movie B,1981,5.1,571424763.67,Romance
Movie E,2015,2.3,401598948.28,Comedy
Movie A,1983,7.8,316084371.54,Crime
Movie D,1984,5.4,5104959.81,Romance
Movie C,1998,2.6,571262888.78,Drama
Movie A,1980,9.1,598075536.09,Drama
Movie D,2000,5.2,778614215.47,Romance
Movie C,2012,1.6,891074776.06,Crime
Movie C,2009,3.8,503382771.28,Comedy
Movie B,1988,5.8,297834029.09,Crime
Movie A,1982,9.7,255843647.67,Crime
Movie B,1985,9.0,139645733.72,Crime
Movie B,1997,1.1,776680938.12,Crime
Movie C,2005,2.1,755068713.85,Action
Movie C,1999,5.3,360676337.93,Crime
Movie E,1985,7.9,912385856.14,Comedy
Movie A,2009,8.7,419672783.11,Comedy
Movie A,1986,8.0,164102492.69,Crime
Movie C,1980,1.0,590238945.08,Comedy
Movie D,1992,5.5,977336886.1,Crime
Movie B,2004,1.9,805849883.69,Comedy
Movie D,2001,2.2,161668692.59,Drama
Movie C,2015,4.9,255634350.87,Action
Movie B,2022,7.8,741950506.57,Romance
Movie A,2005,4.4,248809176.86,Romance
Movie E,1984,6.2,901531349.57,Action
Movie E,2000,1.1,194947228.01,Romance
Movie A,1990,2.0,337265179.78,Drama
Movie A,2016,4.4,656540840.04,Romance
Movie D,2016,2.2,607877918.24,Romance
Movie D,1995,9.6,496529255.16,Romance
Movie B,1997,8.6,276747612.72,Romance
Movie E,2008,1.7,553146620.83,Romance
Movie D,1984,3.2,662266355.7,Crime
Movie A,2006,4.3,597774967.99,Crime
