Title,Year,Rating,Box Office,Category
Movie C,1984,8.3,838668914.97,Crime
Movie C,1991,8.3,380049596.72,Crime
Movie E,2007,8.3,758395829.51,Crime
Movie C,2008,8.3,388193127.98,Comedy
Movie C,1983,8.3,802486070.35,Action
Movie C,1996,8.3,910052754.32,Action
Movie A,2021,8.3,860582189.76,Comedy
Movie D,1991,8.3,42184860.28,Crime
Movie C,2021,8.3,344643589.05,Action
Movie D,1992,8.3,830290876.34,Action
Movie E,2013,8.3,906545350.62,Drama
Movie D,1990,8.3,100587171.63,Drama
Movie A,2007,8.3,642478875.63,Comedy
Movie A,1987,8.3,921556511.09,Romance
Movie B,1994,8.3,450451034.42,Romance
Movie A,1981,8.3,233226919.41,Romance
Movie C,1989,8.3,188756436.2,Crime
Movie A,1981,8.3,986120146.78,Comedy
Movie E,2021,8.3,117039156.53,Action
Movie E,1986,8.3,314133869.14,Action
Movie A,2009,8.3,943321446.16,Comedy
Movie C,1992,8.3,928734295.84,Comedy
Movie E,1992,8.3,989625515.03,Drama
Movie C,2015,8.3,527239712.98,Drama
Movie E,1993,8.3,106805379.14,Crime
Movie E,1981,8.3,154858134.83,Drama
Movie D,2002,8.3,179699531.2,Romance
Movie D,1981,8.3,967437971.67,Drama
Movie A,2003,8.3,334686008.67,Romance
Movie E,2006,8.3,5795413.78,Drama
Movie C,2017,8.3,717732875.32,Comedy
Movie A,1992,8.3,583634815.11,Action
Movie C,2023,8.3,554406231.9,Drama
Movie A,2002,8.3,816492573.4,Comedy
Movie D,2001,8.3,193780772.2,Drama
Movie C,2021,8.3,200211453.65,Action
Movie D,2006,8.3,315078995.49,Crime
Movie A,2021,8.3,361930636.82,Drama
Movie C,1980,8.3,705959490.77,Crime
Movie B,1993,8.3,625263943.4,Comedy
Movie A,2018,8.3,865009647.33,Crime
Movie C,2016,8.3,579608070.94,Drama
Movie D,2009,8.3,543081639.42,Comedy
Movie E,2006,8.3,742417433.08,Romance
Movie D,1998,8.3,693900041.57,Crime
Movie A,2013,8.3,710992160.6,Drama
Movie A,2008,8.3,143481972.74,Action
Movie A,2019,8.3,50565870.67,Crime
Movie A,2011,8.3,872863131.58,Romance
Movie A,2011,8.3,545571055.94,Action
Movie A,2013,8.3,512325216.73,Drama
Movie D,2023,8.3,129538321.95,Comedy
Movie C,2010,8.3,900561012.08,Romance
Movie B,2013,8.3,308168436.93,Action
Movie A,2003,8.3,3539697.28,Drama
Movie B,1985,8.3,607970800.88,Romance
Movie E,2001,8.3,458082871.24,Action
Movie A,2019,8.3,427037123.93,Action
Movie B,2015,8.3,434226247.29,Action
Movie C,2014,8.3,225315202.51,Action
Movie A,2004,8.3,530301111.8,Comedy
Movie A,1980,8.3,749846043.95,Romance
Movie C,2002,8.2,358420584.7,Drama
Movie A,2019,8.2,550634818.85,Crime
Movie D,2023,8.2,976141058.68,Drama
Movie D,1991,8.2,457264569.78,Romance
Movie E,1991,8.2,587879203.5,Drama
Movie B,1981,8.2,670528158.76,Romance
Movie E,2013,8.2,21057875.33,Action
Movie B,1989,8.2,862947426.57,Crime
Movie A,2015,8.2,467771444.6,Crime
Movie B,1993,8.2,948469710.91,Drama
Movie E,2011,8.2,516977134.38,Comedy
Movie C,2011,8.2,301733928.83,Comedy
Movie E,1991,8.2,769118255.39,Drama
Movie B,1981,8.2,489795826.56,Comedy
Movie B,1998,8.2,601686085.68,Drama
Movie C,2008,8.2,573247531.39,Crime
Movie D,1992,8.2,504478807.25,Action
Movie C,2012,8.2,230841731.06,Drama
Movie C,2014,8.2,800634021.72,Action
Movie B,1992,8.2,56354599.51,Action
Movie D,1999,8.2,548704430.53,Action
Movie A,2016,8.2,745544393.81,Drama
Movie A,1988,8.2,151965815.56,Crime
Movie A,1985,8.2,940413992.83,Romance
Movie D,1991,8.2,455607648.55,Drama
Movie B,1998,8.2,606698948.56,Romance
Movie D,2022,8.2,253697651.35,Drama
Movie D,2001,8.2,969147241.28,Action
Movie E,2003,8.2,453955419.87,Romance
Movie A,2013,8.2,701396905.98,Action
Movie B,1996,8.2,479893243.32,Crime
Movie B,2009,8.2,186161613.13,Action
Movie E,2019,8.2,207137277.25,Crime
Movie E,2016,8.2,348233635.53,Drama
Movie E,2001,8.2,132106187.16,Crime
Movie D,1989,8.2,652855702.63,Romance
Movie E,1992,8.2,310790907.07,Action
Movie E,2005,8.2,953569130.23,Action
Movie A,2004,8.2,29513920.29,Action
Movie B,2014,8.2,659528760.37,Action
Movie C,1995,8.2,965465962.52,Romance
Movie D,2022,8.2,306457988.8,Drama
Movie E,2013,8.2,21521446.18,Crime
Movie B,2014,8.2,341783626.97,Action
Movie E,2009,8.2,527340978.79,Romance
Movie C,2014,8.2,16420474.23,Crime
Movie D,1994,8.2,609811231.51,Romance
Movie E,1988,8.2,109851232.63,Comedy
Movie C,2023,8.2,271863971.25,Drama
Movie A,2016,8.2,591665277.96,Comedy
Movie E,1992,8.2,46686172.44,Comedy
Movie C,1990,8.2,272988163.17,Comedy
Movie E,2001,8.2,440691961.53,Drama
Movie D,2013,8.2,531065793.78,Crime
Movie C,2007,8.2,301648675.32,Crime
Movie E,2020,8.2,458414886.2,Comedy
Movie D,2023,8.2,29894545.39,Crime
Movie D,2019,8.2,753533291.02,Action
Movie D,2004,8.2,492276087.42,Crime
Movie D,2006,8.2,602998439.16,Romance
Movie C,2014,8.2,340693825.59,Comedy
Movie B,2017,8.2,261395895.52,Comedy
Movie D,1983,8.2,951015250.02,Comedy
Movie E,1983,8.2,525038344.24,Comedy
Movie C,2014,8.2,830222490.8,Comedy
Movie D,2000,8.2,545841554.81,Action
Movie A,1989,8.2,145586209.96,Drama
Movie D,1993,8.2,554532237.73,Comedy
Movie A,2011,8.2,679001704.78,Romance
Movie D,2015,8.2,913329745.13,Drama
Movie A,1980,8.2,378721306.51,Crime
Movie D,2023,8.2,249625116.47,Comedy
Movie E,2000,8.2,601106376.67,Romance
Movie D,1991,8.2,174093455.61,Crime
Movie B,1984,8.2,616924691.47,Drama
Movie C,1986,8.2,655787698.59,Action
Movie D,1997,8.2,872414626.3,Comedy
Movie E,1992,8.2,599452564.26,Romance
Movie C,2014,8.2,847264044.73,Action
Movie E,1991,8.2,345878293.91,Drama
Movie C,1980,8.2,904289665.78,Action
Movie E,2006,8.2,528668411.33,Action
Movie B,1991,8.2,24157377.28,Drama
Movie D,1996,8.2,492867287.68,Drama
Movie A,2009,8.2,213456856.14,Drama
Movie C,2018,8.2,653733584.5,Action
Movie E,2006,8.2,452184864.09,Crime
Movie B,1982,8.2,565508494.26,Comedy
Movie E,2003,8.2,417274358.73,Romance
Movie C,2019,8.2,954265660.32,Romance
Movie C,2013,8.2,617371432.91,Crime
Movie B,2023,8.2,826219310.09,Drama
Movie A,1989,8.2,198802735.83,Action
Movie C,2014,8.2,213098177.97,Drama
Movie C,1988,8.2,124028798.89,Drama
Movie E,2010,8.2,425507440.18,Comedy
Movie B,2013,8.2,518552237.12,Comedy
Movie D,2006,8.2,575527405.03,Action
Movie C,2014,8.2,701981573.94,Comedy
Movie B,2018,8.2,387130294.17,Action
Movie C,1983,8.2,791772578.13,Crime
Movie D,1991,8.2,643688213.5,Comedy
Movie A,1997,8.2,162442294.69,Crime
Movie B,1993,8.2,924783326.75,Crime
Movie D,2023,8.1,999621570.89,Comedy
Movie B,1988,8.1,973360316.23,Comedy
Movie C,2019,8.1,71765848.57,Romance
Movie E,1981,8.1,865009647.33,Drama
Movie B,2011,8.1,107791999.4,Action
Movie C,1980,8.1,690929128.18,Crime
Movie E,2020,8.1,976995826.86,Romance
Movie E,2002,8.1,261077761.5,Romance
Movie A,2010,8.1,742156554.14,Drama
Movie A,1995,8.1,623716966.57,Romance
Movie C,2015,8.1,730300954.23,Drama
Movie E,2023,8.1,870881745.79,Crime
Movie E,2004,8.1,657595514.03,Drama
Movie C,2013,8.1,217700014.7,Crime
Movie C,1988,8.1,244725862.78,Drama
Movie C,1987,8.1,157136267.84,Action
Movie D,1995,8.1,595426863.27,Crime
Movie E,2013,8.1,576809367.63,Crime
Movie E,1987,8.1,775252014.57,Crime
Movie B,2023,8.1,59800127.68,Crime
Movie D,1994,8.1,115310585.62,Comedy
Movie A,1984,8.1,736981211.53,Crime
Movie C,2020,8.1,493102225.02,Romance
Movie D,1989,8.1,704695353.04,Drama
Movie D,1983,8.1,707903671.64,Action
Movie E,1981,8.1,801407513.82,Action
Movie A,1998,8.1,855048844.14,Drama
Movie B,1989,8.1,285728843.72,Crime
Movie D,1997,8.1,199139522.61,Drama
Movie E,2020,8.1,956727313.27,Romance
Movie D,2001,8.1,89588493.64,Action
Movie D,2000,8.1,930100227.35,Action
Movie D,1992,8.1,59923577.79,Comedy
Movie B,2021,8.1,305558304.94,Romance
Movie D,2004,8.1,62382404.89,Action
Movie C,1988,8.1,792597159.29,Crime
Movie C,2018,8.1,597524943.22,Romance
Movie C,2015,8.1,838217848.61,Romance
Movie C,2020,8.1,88028168.54,Crime
Movie B,2018,8.1,81554334.03,Action
Movie D,2014,8.1,903647575.07,Drama
Movie E,2007,8.1,867324963.22,Action
Movie B,2002,8.1,761496098.7,Crime
Movie B,2013,8.1,542684826.47,Comedy
Movie D,1994,8.1,725165299.95,Action
Movie E,2005,8.1,218255500.88,Action
Movie D,2007,8.1,236791810.8,Romance
Movie A,1983,8.1,299552752.41,Comedy
Movie B,2000,8.1,539901608.83,Comedy
Movie D,1993,8.1,694111820.39,Crime
Movie C,2018,8.1,244580149.63,Comedy
Movie E,1982,8.1,73674549.88,Crime
Movie B,1992,8.1,659900484.06,Action
Movie C,1985,8.1,968404697.03,Drama
Movie C,2021,8.1,696214847.95,Drama
Movie B,2012,8.1,445570388.82,Romance
Movie D,1984,8.1,160730870.89,Action
Movie D,1996,8.1,561167833.42,Drama
Movie C,2015,8.1,442591116.65,Action
Movie A,1985,8.1,995850698.89,Action
Movie A,2005,8.1,567564873.39,Comedy
Movie A,1997,8.1,521563315.03,Action
Movie C,2015,8.1,257635366.92,Drama
Movie A,1999,8.1,543314716.61,Comedy
Movie C,1992,8.1,265043940.58,Crime
Movie D,1993,8.1,587441269.74,Crime
Movie D,1996,8.1,565778933.15,Drama
Movie A,1995,8.1,500885480.36,Action
Movie E,1986,8.1,261788273.56,Action
Movie A,1993,8.1,952158415.73,Action
Movie B,2020,8.1,171271141.75,Crime
Movie D,2003,8.1,486955048.06,Romance
Movie B,1993,8.1,973080584.98,Crime
Movie E,1999,8.1,382042548.69,Romance
Movie B,2018,8.1,193988972.1,Action
Movie B,1992,8.1,355755749.1,Comedy
Movie C,1998,8.1,438740438.85,Crime
Movie D,1981,8.1,90941436.77,Action
Movie A,2013,8.1,61909223.2,Drama
Movie B,1999,8.1,829040331.55,Romance
Movie A,2003,8.1,406271905.92,Crime
Movie B,1985,8.1,741722292.24,Romance
Movie C,2017,8.1,478168428.18,Romance
Movie E,2009,8.1,672058748.06,Crime
Movie E,1986,8.1,476810697.17,Action
Movie D,2006,8.1,358686325.01,Drama
Movie C,2005,8.1,716239254.91,Drama
Movie B,1983,8.1,876271913.24,Romance
Movie C,1983,8.1,292265317.1,Crime
Movie D,2023,8.1,898551634.18,Crime
Movie C,1986,8.1,416564682.14,Comedy
Movie A,2005,8.1,38402887.12,Drama
Movie A,1994,8.1,183995076.25,Action
Movie B,2017,8.1,621186529.26,Romance
Movie C,2015,8.1,529484422.77,Action
Movie A,2017,8.1,333395182.25,Romance
Movie C,2021,8.1,372658438.6,Romance
Movie A,1985,8.1,831482208.36,Drama
Movie D,2006,8.1,720048070.35,Crime
Movie C,2009,8.1,316174232.53,Drama
Movie C,2009,8.1,562485710.46,Crime
Movie A,2021,8.1,425277491.43,Drama
Movie A,2008,8.1,810521556.63,Comedy
Movie D,1988,8.1,158605991.06,Comedy
Movie E,2020,8.1,764390416.05,Drama
Movie E,1984,8.1,379219862.11,Action
Movie B,2022,8.1,534413566.69,Romance
Movie A,2015,8.1,168565732.06,Action
Movie D,2003,8.1,972395328.83,Action
Movie C,1994,8.1,313441899.24,Crime
Movie B,1992,8.1,927194571.91,Comedy
Movie A,2004,8.1,169930635.68,Action
Movie A,2015,8.0,830618490.52,Romance
Movie D,2012,8.0,33530418.27,Action
Movie B,1988,8.0,496199309.13,Action
Movie B,2003,8.0,782137305.8,Action
Movie D,2014,8.0,326109529.31,Crime
Movie C,1980,8.0,265488700.6,Action
Movie A,1986,8.0,257588485.94,Comedy
Movie D,2022,8.0,114685935.15,Drama
Movie D,1986,8.0,602516795.55,Romance
Movie E,2003,8.0,999621570.89,Action
Movie E,2016,8.0,624300634.29,Romance
Movie A,2001,8.0,122885757.47,Romance
Movie B,2006,8.0,334686008.67,Comedy
Movie E,1982,8.0,389705415.29,Crime
Movie E,1988,8.0,974562514.48,Action
Movie A,1992,8.0,310030517.48,Romance
Movie A,2020,8.0,530013242.17,Drama
Movie D,1982,8.0,45643905.6,Romance
Movie D,2015,8.0,602775343.02,Crime
Movie C,1990,8.0,381753456.05,Comedy
Movie D,1989,8.0,335802393.3,Crime
Movie B,1996,8.0,377258811.82,Crime
Movie E,2016,8.0,39273868.93,Romance
Movie C,1989,8.0,792601279.25,Drama
Movie A,1998,8.0,948146473.19,Comedy
Movie B,1983,8.0,2793179.1,Action
Movie E,1981,8.0,742288115.78,Drama
Movie E,1993,8.0,767282098.54,Romance
Movie D,2023,8.0,980617931.45,Action
Movie A,2002,8.0,371163204.01,Crime
Movie B,1996,8.0,937718452.09,Action
Movie A,1993,8.0,571579933.97,Crime
Movie D,1989,8.0,480008434.33,Drama
Movie B,2016,8.0,822418263.7,Action
Movie C,1983,8.0,129871305.21,Action
Movie A,1986,8.0,164102492.69,Crime
Movie C,1995,8.0,185148580.81,Comedy
Movie A,2016,8.0,592425742.24,Comedy
Movie C,2008,8.0,816492573.4,Comedy
Movie E,2012,8.0,264159139.2,Romance
Movie B,1999,8.0,356779912.6,Romance
Movie E,2015,8.0,581130857.39,Action
Movie C,2021,8.0,718528719.28,Comedy
Movie E,1980,8.0,759715862.74,Crime
Movie D,2000,8.0,302427880.18,Romance
Movie B,1984,8.0,174501988.2,Crime
Movie A,2020,8.0,38625877.17,Romance
Movie B,2006,8.0,842045924.72,Action
Movie C,2022,8.0,830618490.52,Action
Movie C,2006,8.0,689152328.92,Romance
Movie D,2009,8.0,628245828.91,Romance
Movie D,1993,8.0,298278464.1,Crime
Movie A,1999,8.0,129349504.43,Action
Movie A,2012,8.0,755757622.05,Drama
Movie B,2012,8.0,564956604.26,Action
Movie D,2003,8.0,21841996.48,Action
Movie E,2008,8.0,88835875.24,Action
Movie B,2020,8.0,592080041.67,Crime
Movie B,2019,8.0,601106376.67,Drama
Movie C,2015,8.0,692132872.57,Crime
Movie E,2023,8.0,161801100.79,Action
Movie C,2006,8.0,756297221.38,Comedy
Movie C,2016,8.0,681169273.92,Crime
Movie E,1985,8.0,879097553.53,Romance
Movie E,1985,8.0,190172677.47,Action
Movie A,2022,8.0,311198468.95,Crime
Movie A,1981,8.0,964942871.4,Comedy
Movie A,1992,8.0,895648087.74,Comedy
Movie E,1986,8.0,920024739.67,Drama
Movie A,1994,8.0,630549039.37,Crime
Movie A,1981,8.0,838758438.38,Comedy
Movie D,1980,8.0,517753998.91,Action
Movie D,2018,8.0,812652484.21,Crime
Movie E,2015,8.0,644255637.03,Action
Movie E,1996,8.0,909562019.34,Comedy
Movie B,2000,8.0,609939165.99,Drama
Movie E,2016,8.0,204250534.28,Crime
Movie C,2014,8.0,532395976.59,Drama
Movie A,1988,8.0,477249029.4,Drama
Movie A,1991,8.0,666644012.53,Comedy
Movie A,2016,8.0,585476242.14,Drama
Movie A,2013,8.0,634683796.22,Drama
Movie A,2018,8.0,763669063.13,Crime
Movie B,2006,8.0,484059500.04,Action
Movie E,1995,8.0,192539965.05,Action
Movie C,1989,8.0,308220715.55,Crime
Movie A,2021,8.0,807910334.77,Drama
Movie A,2007,8.0,856720039.98,Action
Movie B,2018,8.0,364429234.0,Drama
Movie A,2003,8.0,87503427.04,Romance
Movie A,2004,8.0,796483758.23,Action
Movie B,1993,8.0,759133645.85,Comedy
Movie B,2001,8.0,876271913.24,Comedy
Movie C,1999,7.9,988763938.45,Action
Movie C,1982,7.9,135937328.75,Comedy
Movie C,2018,7.9,519583424.35,Comedy
Movie A,2001,7.9,342429259.46,Action
Movie A,1985,7.9,751129295.88,Drama
Movie B,1998,7.9,503885062.97,Comedy
Movie E,1985,7.9,154736095.04,Crime
Movie C,1994,7.9,699607516.52,Romance
Movie D,1986,7.9,617054913.88,Comedy
Movie B,1986,7.9,139897382.8,Action
Movie A,2016,7.9,561747273.04,Crime
Movie C,1998,7.9,296479097.88,Crime
Movie C,1994,7.9,866546907.22,Romance
Movie D,1984,7.9,522518891.76,Crime
Movie E,1999,7.9,866705867.56,Romance
Movie B,2016,7.9,344321931.17,Romance
Movie C,2013,7.9,720321869.66,Comedy
Movie C,2023,7.9,719724366.24,Romance
Movie A,1999,7.9,699712849.45,Action
Movie E,2014,7.9,800474439.89,Comedy
Movie D,2000,7.9,886662593.97,Crime
Movie D,1997,7.9,951115755.33,Romance
Movie B,1988,7.9,848767959.51,Romance
Movie A,2020,7.9,779917129.68,Romance
Movie D,2004,7.9,364145800.7,Action
Movie A,1994,7.9,967490765.87,Romance
Movie B,1997,7.9,350284417.72,Crime
Movie E,2014,7.9,986308867.96,Action
Movie E,1999,7.9,617054913.88,Romance
Movie E,2016,7.9,282434646.28,Crime
Movie C,1990,7.9,161719207.72,Romance
Movie A,1983,7.9,193621464.51,Crime
Movie A,2018,7.9,337623870.0,Action
Movie C,1993,7.9,785628603.13,Drama
Movie B,2002,7.9,404532208.26,Crime
Movie D,2008,7.9,859430512.0,Romance
Movie D,1999,7.9,569612799.83,Action
Movie B,2001,7.9,961452293.28,Action
Movie A,2004,7.9,898650796.55,Romance
Movie D,1985,7.9,502726242.84,Action
Movie E,1985,7.9,912385856.14,Comedy
Movie C,1992,7.9,270789928.06,Drama
Movie E,2021,7.9,653635057.44,Romance
Movie E,2023,7.9,866589080.14,Action
Movie C,1992,7.9,716051886.07,Crime
Movie C,2011,7.9,63906980.08,Romance
Movie C,2021,7.9,968615257.95,Comedy
Movie A,2016,7.9,968341697.14,Romance
Movie E,1997,7.9,836083349.35,Action
Movie E,2008,7.9,15456769.38,Comedy
Movie A,1989,7.9,378711471.28,Drama
Movie A,2020,7.9,541206833.21,Comedy
Movie A,2023,7.9,571262888.78,Action
Movie B,1995,7.9,571719287.25,Romance
Movie E,2005,7.9,698061507.79,Action
Movie B,1985,7.9,340943622.47,Comedy
Movie E,1990,7.9,692132872.57,Action
Movie A,1999,7.9,586013555.14,Comedy
Movie B,2000,7.9,414500154.03,Action
Movie B,1992,7.9,991759845.96,Crime
Movie E,1981,7.9,279049849.84,Crime
Movie E,2022,7.9,790006097.06,Romance
Movie A,1999,7.9,390298006.77,Crime
Movie B,2004,7.9,621179547.5,Crime
Movie A,1986,7.9,807188091.95,Comedy
Movie B,2002,7.9,199139522.61,Comedy
Movie C,2011,7.9,116636565.18,Comedy
Movie B,1986,7.9,814532417.78,Drama
Movie E,2010,7.9,117962280.54,Romance
Movie B,2016,7.9,545190900.17,Action
Movie B,1985,7.9,411626590.47,Crime
Movie A,1985,7.9,805413212.28,Romance
Movie E,2000,7.9,706989478.58,Comedy
Movie C,2009,7.9,486142753.59,Crime
Movie A,1985,7.9,379370370.88,Romance
Movie C,1992,7.9,670682276.09,Comedy
Movie A,1987,7.9,387509301.27,Romance
Movie E,1988,7.9,976164648.23,Crime
Movie C,2011,7.9,678048671.65,Romance
Movie D,2012,7.9,640768446.38,Comedy
Movie A,1991,7.9,49842242.68,Drama
Movie D,2005,7.9,325310076.21,Crime
Movie A,2009,7.9,193780772.2,Action
Movie E,1986,7.9,33975020.19,Action
Movie C,1980,7.9,936635249.66,Action
Movie D,2012,7.9,403208154.23,Comedy
Movie D,1991,7.9,463303073.35,Crime
Movie E,2000,7.9,369742744.71,Comedy
Movie D,2001,7.9,430122226.7,Action
Movie D,1980,7.9,771829464.67,Comedy
Movie C,2016,7.9,234610611.58,Romance
Movie A,1995,7.9,945630962.76,Action
Movie E,1991,7.9,919669678.94,Action
Movie E,2003,7.9,380091768.76,Action
Movie E,1994,7.9,577673686.07,Romance
Movie B,1996,7.9,173105582.52,Comedy
Movie C,1992,7.9,133606656.89,Comedy
Movie D,1988,7.9,359636541.52,Crime
Movie E,2015,7.9,883637283.88,Romance
Movie E,2002,7.9,692891510.84,Comedy
Movie E,2022,7.9,823230520.85,Romance
Movie D,1991,7.9,463207291.7,Drama
Movie D,1989,7.9,121631198.45,Romance
Movie C,1987,7.8,722404521.09,Crime
Movie E,2015,7.8,956377249.17,Romance
Movie D,2004,7.8,700810121.81,Crime
Movie E,2015,7.8,757773241.83,Crime
Movie C,1998,7.8,17906753.09,Romance
Movie A,1989,7.8,51709935.8,Romance
Movie A,2023,7.8,996960483.12,Comedy
Movie A,1991,7.8,668967695.3,Comedy
Movie B,1983,7.8,936267399.31,Comedy
Movie B,2013,7.8,558766377.83,Romance
Movie A,2007,7.8,724845223.32,Romance
Movie E,1983,7.8,468495810.46,Comedy
Movie B,2017,7.8,231159600.21,Action
Movie C,1982,7.8,159565532.21,Romance
Movie E,2023,7.8,267557136.39,Romance
Movie A,2011,7.8,961992618.94,Comedy
Movie E,2016,7.8,513467753.33,Crime
Movie D,2008,7.8,150046232.68,Comedy
Movie E,1991,7.8,939759943.91,Drama
Movie A,2006,7.8,806706311.17,Comedy
Movie B,1990,7.8,44021870.36,Crime
Movie C,1991,7.8,300469230.73,Romance
Movie A,1993,7.8,180506979.38,Drama
Movie B,1994,7.8,447240235.06,Romance
Movie A,2003,7.8,752516712.94,Romance
Movie B,2021,7.8,473995890.6,Romance
Movie B,2019,7.8,853831647.25,Romance
Movie D,1993,7.8,674085899.11,Crime
Movie E,2010,7.8,27058743.07,Comedy
Movie C,1996,7.8,430850926.37,Comedy
Movie A,2017,7.8,746410975.66,Comedy
Movie D,2009,7.8,336882670.89,Crime
Movie E,2014,7.8,752382067.42,Comedy
Movie A,1983,7.8,316084371.54,Crime
Movie B,2022,7.8,741950506.57,Romance
Movie E,2013,7.8,609743987.74,Crime
Movie C,1991,7.8,93832496.83,Action
Movie B,1991,7.8,658871864.7,Crime
Movie D,1987,7.8,551026150.32,Action
Movie B,2001,7.8,889965365.73,Drama
Movie D,1997,7.8,773869571.67,Crime
Movie C,2009,7.8,206269885.02,Romance
Movie C,2014,7.8,955982956.13,Action
Movie D,1998,7.8,171655275.2,Action
Movie D,1983,7.8,444428383.96,Comedy
Movie B,2017,7.8,488816176.14,Crime
Movie D,1998,7.8,815819127.59,Action
Movie B,2023,7.8,678690422.54,Crime
Movie E,2022,7.8,274326992.33,Comedy
Movie D,1999,7.8,460197495.84,Romance
Movie B,1992,7.8,363441305.12,Comedy
Movie A,2000,7.8,463303073.35,Crime
Movie D,1994,7.8,641713749.99,Crime
Movie E,1984,7.8,709485663.75,Romance
Movie E,1983,7.8,985702984.81,Crime
Movie A,1996,7.8,112070577.42,Action
Movie A,2011,7.8,885245358.53,Action
Movie D,1993,7.8,80909501.91,Crime
Movie A,1981,7.8,907385106.23,Action
Movie A,2023,7.8,618644110.08,Action
Movie E,2009,7.8,760843474.0,Comedy
Movie A,1985,7.8,713638686.4,Comedy
Movie C,2004,7.8,52672055.27,Comedy
Movie E,1990,7.8,458587399.84,Romance
Movie E,1980,7.8,51135050.78,Action
Movie C,1996,7.8,904817851.77,Comedy
Movie A,1985,7.8,56156578.96,Crime
Movie C,2018,7.8,325056839.92,Comedy
Movie E,1994,7.8,920543901.34,Comedy
Movie D,1999,7.8,107581531.54,Action
Movie E,1980,7.8,388299974.48,Romance
Movie D,1996,7.8,126957023.73,Action
Movie E,2015,7.8,512177089.62,Drama
Movie C,2021,7.8,53338917.14,Comedy
Movie B,2017,7.8,226302596.68,Romance
Movie D,1989,7.8,508904433.72,Romance
Movie E,1988,7.8,40374995.02,Drama
Movie E,2006,7.8,966925419.89,Drama
Movie A,1985,7.8,99693839.59,Action
Movie A,1998,7.8,987642977.0,Drama
Movie C,1983,7.8,867086430.01,Crime
Movie C,1996,7.8,142091000.02,Comedy
Movie C,2018,7.8,706654372.09,Comedy
Movie A,2007,7.8,442591116.65,Romance
Movie B,2006,7.8,239247402.42,Drama
Movie B,2017,7.8,932630219.39,Drama
Movie E,1988,7.8,738961721.84,Crime
Movie E,1992,7.8,653961873.49,Drama
Movie E,2017,7.8,506100700.71,Comedy
Movie E,1992,7.8,8845911.14,Comedy
Movie D,2003,7.8,431100019.36,Action
Movie D,1996,7.8,729776373.59,Action
Movie A,2010,7.8,672772292.62,Crime
Movie E,1988,7.8,596228548.53,Romance
Movie C,2019,7.8,659698343.27,Crime
Movie D,1982,7.8,468401478.82,Crime
Movie A,1982,7.8,32345613.74,Comedy
Movie B,2007,7.8,239413115.27,Romance
Movie E,1980,7.8,386774913.47,Drama
Movie B,1994,7.8,264653932.51,Action
Movie A,1987,7.8,238610382.76,Drama
Movie A,1997,7.8,754903653.94,Comedy
Movie B,1993,7.8,95416990.8,Comedy
Movie D,2007,7.8,585990824.91,Action
Movie B,2019,7.8,602828624.85,Comedy
Movie C,2009,7.8,390975305.25,Drama
Movie D,1985,7.8,531675732.05,Comedy
Movie D,2019,7.7,356173157.05,Action
Movie B,1991,7.7,256911335.97,Crime
Movie E,1982,7.7,596197592.48,Action
Movie C,1996,7.7,88340321.98,Action
Movie D,1994,7.7,218255500.88,Romance
Movie E,1991,7.7,583577343.41,Drama
Movie A,2018,7.7,187823133.9,Drama
Movie C,2021,7.7,172964601.49,Crime
Movie B,2022,7.7,483710806.02,Crime
Movie A,2010,7.7,519046774.89,Romance
Movie B,2011,7.7,776013105.82,Crime
